Código;Descrição;Unidade de Medida;Familia;Foto ou Imagem
780761;PARAF.CAB.QUA.200X120X16MM,DED-0045 I4R4;PC;FERRAGEM;780761.jpg
780762;PARAF.CAB.QUA.250X170X16MM,DED-0045 I5R4;PC;FERRAGEM DIVERSOS;780762.jpg
780763;PARAF.CAB.QUA.300X220X16MM,DED-0045 I6R4;PC;FERRAGEM DIVERSOS;780763.jpg
780764;PARAF.CAB.QUA.350X270X16MM DED0045 I7 R4;PC;FERRAGEM DIVERSOS;780764.jpg
780765;PARAF.CAB.QUA.400X320X16MM,DED-0045 I8R4;PC;FERRAGEM;780765.jpg
780767;PARAF.CAB.QUAD AL150X80X16MM DED-1261;PC;MATERIAL GERAL;780767.jpg
780768;PINO P/ISOLADOR, DED-1829 R.1;PC;FERRAGEM;780768.jpg
780769;PARAF CAB QUAD AL 200X120X16MM DED-1261;PC;MATERIAL GERAL;780769.jpg
780770;PARAF.CAB.QUAD.AL250X170X16MM DED-1261;PC;MATERIAL GERAL;780770.jpg
780771;PORCA DE AÇO CARBONO, DED-0047 R.4;PC;MATERIAL GERAL;780771.jpg
780772;PARAF.CAB.QUA. AL300X220X16MM DED-1261;PC;MATERIAL GERAL;780772.jpg
780773;PARAF.CAB.QUA. AL 350X270X16MM DED-1261;PC;MATERIAL GERAL;780773.jpg
780775;PARAFUSO, CABEÇA QUAD. LIGA AL 450X370X1;PC;MATERIAL GERAL;780775.jpg
780776;PARAFUSO, CABEÇA QUAD. LIGA AL 500X420X1;PC;MATERIAL GERAL;780776.jpg
780777;PARAFUSO, CABEÇA QUAD. LIGA AL 550X470X1;PC;MATERIAL GERAL;780777.jpg
780779;PARAF ROSC DUPLA 400X175X16MM DQN-1990I1;PC;FERRAGEM;780779.jpg
780780;PARAF ROSC DUPL 450X200X16MM DQN-1990 I2;PC;FERRAGEM;780780.jpg
780781;PARAF ROSC DUPL 500X225X16MM DQN-1990 I3;PC;FERRAGEM;780781.jpg
780782;PARAF ROSC DUPL 550X250X16MM DQN-1990 I4;PC;FERRAGEM DIVERSOS;780782.jpg
780783;PARAF ROSC DUPL 600X275X16MM DQN-1990 I5;PC;FERRAGEM DIVERSOS;780783.jpg
780784;PARAF ROSC  DUP AL 400X175X16MM DQN-1991;PC;MATERIAL GERAL;780784.jpg
780785;PARAF ROSC DUP  AL 450X200X16MM DQN-1991;PC;MATERIAL GERAL;780785.jpg
780786;PARAF ROSC DUP AL 500X225X16MM DQN-1991;PC;MATERIAL GERAL;780786.jpg
780787;PARAF ROSC DUP AL 550X250X16MM DQN-1991;PC;MATERIAL GERAL;780787.jpg
780788;PARAF ROSC DUP AL 600X275X16MM DQN-1991;PC;MATERIAL GERAL;780788.jpg
780792;CHUMBADOR EXPANS,ROSCA M12X2,00,DQN2134;PC;MATERIAL GERAL;780792.jpg
780801;CINTA POSTE CIRC.AL 160MM PM-1257 I2 R3;PC;MATERIAL GERAL;780801.jpg
780801-3;CINTA POSTE CIRC.AL 160MM PM-1257 I2 R3;PC;FERRAGEM;780801-3.jpg
780802;CINTA POSTE CIRC.AL 240MM PM-1257 I10 R3;PZ;FERRAGEM;780802.jpg
780803;CINTA POSTE CIRC.AL 260MM PM-1257 I12 R3;PZ;FERRAGEM;780803.jpg
780820;PINO-ISOLADOR PILAR-PM-1829 I2;PC;FERRAGEM;780820.jpg
780859;ARRUELA,RED,AZ,36X3X18MM,D410.01.0;UN;FERRAGEM;780859.jpg
780907;SELO,SEMI-BAR,SEXT/CAD,AMARELO,D19044;UN;MATERIAL DE SEGURANÇA;780907.jpg
780908;SELO,SEMI-BAR,SEXT/CAD,LILAS,D19044;UN;MATERIAL DE SEGURANÇA;780908.jpg
780929;PARAF.PHILLIPS,4,8X50MM,PMA-410.22.1;PC;FERRAGEM;780929.jpg
780932;PORCA,OLHAL,AZ,M16X2,D410.39;UN;FERRAGEM;780932.jpg
780938;BUCHA, NYLON, SEM PARAFUSO NR 8;UN;MATERIAL GERAL;780938.jpg
781306;ALAVANCA,ACO,CILINDRICA,PONTA RETA-;UN;FERRAMENTAS;781306.jpg
781309;CAIXA, FERRAMENTAS ELETRICISTA, TIP;UN;FERRAMENTAS;781309.jpg
781451;DESCASCADOR DE CABO;UN;FERRAMENTAS;781451.jpg
800215;ELO OLHAL-90º-AÇO FORJADO-RUPTURA 120 kN;PC;MATERIAL GERAL;800215.jpg
800218;LUVA DE VAQUETA TAM. G,270x150MM;PAR;EPI/EPC;800218.jpg
800219;LUVA DE VAQUETA TAM. M,225x130MM;PAR;EPI/EPC;800219.jpg
800246;EMENDA P/CB POTÊNC.8,7/15KV,DED-1947 I.1;PC;CONECTORES;800246.jpg
800248;ESPAÇADOR RC 15KVDED-1766 I3;PC;MATERIAL GERAL;800248.jpg
800250;FITA,ABRAÇ.AÇO INOXDQN-1964 R1;MT;CABO ESPECIAL;800250.jpg
800258;LAMINA DESLIGAD,TIPO C,15KV,300A-PM2228;PC;CHAVES;800258.jpg
800264;CAIXA,PASS,CONC,1000X1100X1100MM,D31702;UN;DIVERSOS;800264.jpg
800291;ESPUMA EXPANSIVA PU 500ML;UN;FERRAMENTAS;800291.jpg
800457;CIMENTO;UN;PADRÃO;800457.jpg
820089;TRANSFORMADOR, DISTRIBUICAO TRIFASICO 10;PC;TRANSFORMADORES NOVOS;820089.jpg
820094;DISJUNT,TERMOMAG.DIV.TIPOS/CAPAC.INSERV;KG;MATERIAL GERAL;820094.jpg
820098;FIO E CORDOALHA ACO DIVERSOS TIPOS - SUC;KG;COND.ALUM.NÚ.CAA.SUCATA [C/ALMA];820098.jpg
820102;FIO E CABO CU NU - DIV TIPOS - SUCATA;KG;COND.CU.NÚ.SUCATA;820102.jpg
820103;FIO E CABO, AL NU C/ALMA ACO DIVERSOS TI;KG;COND.ALUM.NÚ.CAA.SUCATA [C/ALMA];820103.jpg
820104;FIO E CABO, COBRE ISOLADO-DIVERSOS TIPOS SUCATA;KG;COND.CU.ISOLADO.SUCATA;820104.jpg
820106;SUCATA DE OUTROS;KG;SUCATA;820106.jpg
820114;P.RAIOS,POLIM.OX.ZINC,120KV,CL-3,S/CONT.;PC;MATERIAL GERAL;820114.jpg
820162;CILINDRO DE SEGURANÇA- CONFECC AÇO/COBRE;PC;MATERIAL GERAL;820162.jpg
820167;PLACA MED 2 POS SMF ENCAP ALUM 776X30;PC;MEDIDOR;820167.jpg
820485;BATERIA P/SE DIVERSOS TIPOS CAPAC-SUCATA;KG;DIVERSOS;820485.jpg
820488;REGULADOR TENSAO-DIV TIPOS-SUCATA;PC;DIVERSOS;820488.jpg
830104;CHAPA,CURVAAZ30X 5X14MMATERRD80020.2;UN;FERRAGEM;830104.jpg
850008;CJ ATERR TEMP-SELA RD MT, SOLO,ET-HS-189;CJT;FERRAMENTAS;850008.jpg
850009;CONJUNTO PROT. OPER.MOTOSSERRA,ET-HS-312;PC;FERRAMENTAS;850009.jpg
850027;CJ ATERR TEMP-SELA,RD MT,ESCAD,ET-HS-189;EA;FERRAMENTAS;850027.jpg
850028;ATERRAMENTO,RAP.,CUBÍC.,13,8KV,ET-HS-189;CDA;FERRAMENTAS;850028.jpg
850029;CAPACETE,SEG.,FRO.,CL.B,BRANCO,ET-HS-311;UN;EPI/EPC;850029.jpg
850030;CAPACETE, AF, CLASSE B, VERDE, ET-HS-311;UN;EPI/EPC;850030.jpg
850031;CAPACETE, AF., CLASSE B, AZUL, ET-HS-311;UN;EPI/EPC;850031.jpg
850032;MANGA, PROT, AT, CL4, PRETA, M,ET-HS-216;PAR;EPI/EPC;850032.jpg
850033;MANGA ISOLANTE CLASSE 4-40KV;PAR;EPI/EPC;850033.jpg
850034;MANGA PROT, AT, CL2, AMARELA,G,ET-HS-216;PAR;EPI/EPC;850034.jpg
850035;"LUVA SEG AT BOR,12,0"" CL4 36KV,ET-HS-216";PAR;EPI/EPC;850035.jpg
850036;"LUVA SEG AT BOR 10,5"" CL4 36KV,ET-HS-216";PAR;EPI/EPC;850036.jpg
850037;"LUVA ISOL.BORR,8"" CL4 36KV,ET-HS-216";PAR;EPI/EPC;850037.jpg
850038;"LUVA SEG AT BOR,12,0"" CL2 20KV,ET-HS-216";PAR;EPI/EPC;850038.jpg
850039;"LUVA SEG AT BOR,11,5"" CL2 20KV,ET-HS-216";EA;EPI/EPC;850039.jpg
850040;"LUVA SEG AT BORR,8,5"" CL2 20KV,ET-HS-216";PAR;EPI/EPC;850040.jpg
850041;CONJ TRAB ALTURA LV TAM 2,ET-HS-128,KIT;UN;FERRAMENTAS;850041.jpg
850042;CONJ TRAB ALTURA LV TAM 1,ET-HS-128,KIT;UN;EPI/EPC;850042.jpg
850043;CAMISA,RETARDANTE-CHAMA,LONG XG,ET-HS-55;EA;UNIFORME;850043.jpg
850044;CAMISA,RETARDANTE-CHAMA,LONG PP,ET-HS-55;EA;UNIFORME;850044.jpg
850045;CALCA,RETARD-CHAMA, TAM XG(60), ET-HS-55;EA;UNIFORME;850045.jpg
850075;LUVA DE VAQUETA, P, 225X120MM, ET-HS-218;PAR;EPI/EPC;850075.jpg
850076;"LUVA ISOL. BORR.,12"", CL0, 1KV,ET-HS-216";PR;PADRÃO;850076.jpg
850077;"LUVA ISOL. BORR.,11,5"",CL0,1KV,ET-HS-216";PAR;EPI/EPC;850077.jpg
850078;"LUVA ISOL. BORR.,11"", CL0, 1KV,ET-HS-216";PAR;EPI/EPC;850078.jpg
850079;DESCENSOR,AUTO BLOCANTE,9-13MM,ET-HS-128;EA;FERRAMENTAS;850079.jpg
850080;"LUVA ISOL. BORR.,8,5"",CL0,1KV, ET-HS-216";PAR;EPI/EPC;850080.jpg
850081;"LUVA ISOL. BORR.,8"", CL0, 1KV, ET-HS-216";PAR;EPI/EPC;850081.jpg
850084;DETECTOR DE TENSAO USO PESSOAL,ET-HS-317;PC;EPI/EPC;850084.jpg
850088;"LUVA ISOL BORR 10,5"" CL00 500V,ET-HS-216";PAR;EPI/EPC;850088.jpg
850089;"LUVA ISOL BORR, 10"" CL00, 500V,ET-HS-216";PAR;EPI/EPC;850089.jpg
850090;"LUVA ISOL BORR 9,5"" CL00, 500V,ET-HS-216";PAR;EPI/EPC;850090.jpg
850094;"LUVA SEG AT BOR, 8,5"" CL4 36KV,ET-HS-216";PAR;EPI/EPC;850094.jpg
850095;PERNEIRA DE SEGURANCA,C/ FIVELA,ET-HS-65;PAR;EPI/EPC;850095.jpg
850096;LUVA DE SUEDINE,SEM COST,TAM.P,ET-HS-218;PAR;EPI/EPC;850096.jpg
850097;CONJ.,CAPACETE+PROT FACIAL,BR, ET-HS-311;UN;EPI/EPC;850097.jpg
850098;OCULOS,SEGURANCA,LENTE INCOLOR,ET-HS-130;UN;EPI/EPC;850098.jpg
850099;OCULOS,SEG,LENTE CINZA,TON.3,0,ET-HS-130;UN;EPI/EPC;850099.jpg
850100;OCULOS,SEG,LENTE CINZA,TON.2,0,ET-HS-130;PC;EPI/EPC;850100.jpg
850103;DISPOSITIVO,(ICC)-CONJ,3 PEÇAS,ET-HS-128;UN;FERRAMENTAS;850103.jpg
850104;ATERR,RAP,RD PR,3F,SOLO,SUBCJ1,ET-HS-189;UN;FERRAMENTAS;850104.jpg
850153;SACOLA,LONA,VERDE, 40X70CM,26L,ET-HS-128;EA;FERRAMENTAS;850153.jpg
850154;SACOLA, LONA, VERDE,30X48X60CM,ET-HS-128;EA;FERRAMENTAS;850154.jpg
850156;TALABARTE,SIMPLES,TIPO I,DIEL.,ET-HS-128;PC;EPI/EPC;850156.jpg
850158;MOSQUETAO,SERV,TP.PERA,3 TRAVA,ET-HS-128;CDA;FERRAMENTAS;850158.jpg
850159;MOSQUETAO,SERV,TP.OVAL,3 TRAVA,ET-HS-128;EA;FERRAMENTAS;850159.jpg
850173;BOTA-SEG-BORRACHA-PRETA-45-EMS05;PAR;EPI/EPC;850173.jpg
850174;BOTA-SEG-BORRACHA-PRETA-44-EMS05;PAR;EPI/EPC;850174.jpg
850175;BOTA-SEG-BORRACHA-PRETA-43-EMS05;PAR;EPI/EPC;850175.jpg
850176;BOTA SEG BORRACHA PRETA/MARROM TAM 42;PAR;EPI/EPC;850176.jpg
850177;BOTA SEG BORRACHA PRETA/MARROM TAM 41;PAR;EPI/EPC;850177.jpg
850178;BOTA SEG BORRACHA PRETA/MARROM TAM 40;PAR;EPI/EPC;850178.jpg
850179;BOTA,SEG,BORRACHA,PRETA,36,EMS05;PAR;EPI/EPC;850179.jpg
850180;BOTA,SEG,BORRACHA,PRETA,37,EMS05;PAR;EPI/EPC;850180.jpg
850181;BOTA,SEG,BORRACHA,PRETA,38,EMS05;PAR;EPI/EPC;850181.jpg
850182;BOTA-SEG-BORRACHA-PRETA-39-EMS05;PAR;EPI/EPC;850182.jpg
850190;LUVA VAQUETA-SEG COURO-PUNH CT-10-EMS28;PAR;EPI/EPC;850190.jpg
850200;BOTA,SEG,COURO,SOLADO PU,PRETA,45,EMS06;PAR;EPI/EPC;850200.jpg
850204;DETETOR,TENSAO100V-1KVSON/LUMINEMS-32 I;UN;FERRAMENTAS;850204.jpg
850209;CAPACETE SEG.II ABA FRONTAL 38MM;PC;EPI/EPC;850209.jpg
850211;ÓCULOS,SEG.C/LENTES INCOLORES-TAM.48;PC;EPI/EPC;850211.jpg
850246;CABEÇOTE,ADAPTADORABRIR CHAVE/ICCEMS34;UN;FERRAMENTAS;850246.jpg
850247;OCULOS,SEG,SOBREPOR,LENTE AMARELA,EMS33;PC;EPI/EPC;850247.jpg
850253;BOTA,SEG,BORRACHA,PRETA,35,EMS05;PAR;EPI/EPC;850253.jpg
850274;PROTETOR SOLAR LUVEX FPS 60-120G C/ REP.;UN;EPI/EPC;850274.jpg
850296;CINTA ANCORAGEM REGULAVEL 30/120CM;UN;FERRAMENTAS;850296.jpg
850312;CONJ PROT,CHUVA,JAQ+CAL,TAM G;CJT;EPI/EPC;850312.jpg
850313;CONJ PROT,CHUVA,JA+CAL,TAM GG,HSE-19-129;CJT;EPI/EPC;850313.jpg
850314;CONJ PROT,CHUVA,JAQ+CAL,TAM M,HSE-19-129;CJT;EPI/EPC;850314.jpg
850315;CONJ PROT,CHUVA,JAQ+CAL,TAM P,HSE-19-129;CJT;EPI/EPC;850315.jpg
850316;CONJ PROT,CHUVA,JAQ+CALTAM EG,HSE-19-129;CJT;EPI/EPC;850316.jpg
850317;BANQUETA,ISOLANTE,FIBRA DE VIDRO ANTI-DE;UN;FERRAMENTAS;850317.jpg
850318;CAIXA,PRIMEIROS SOCORROS-CONJ,TIPO 1;UN;EPI/EPC;850318.jpg
850319;CALCA,RET-CHAMA,TAM PP(34-36),HSE-17-055;UN;UNIFORME;850319.jpg
850320;CALÇA RETARDANTE ANTI CHAMA P;UN;UNIFORME;850320.jpg
850321;CALÇA RETARDANTE ANTI CHAMA M;UN;UNIFORME;850321.jpg
850322;CALÇA RETARDANTE ANTI CHAMA G;UN;UNIFORME;850322.jpg
850323;CALÇA RETARDANTE ANTI CHAMA GG;UN;UNIFORME;850323.jpg
850330;CAMISA,RET-CHAMA,LONG G(52-54)HSE-17-055;UN;UNIFORME;850330.jpg
850331;CAMISA RETARDANTE ANTI CHAMA GG - XG;UN;UNIFORME;850331.jpg
850332;CAMISA RETARDANTE ANTI CHAMA  M;UN;UNIFORME;850332.jpg
850333;LENCOL, BORRACHA ISOLANTE, BT CLASS(USD);UN;FERRAMENTAS;850333.jpg
850336;CAMISA RETARDANTE ANTI CHAMA  P;UN;UNIFORME;850336.jpg
850360;FURADEIRA,ELETRICA,PORTATIL,220V,40;UN;FERRAMENTAS;850360.jpg
850377;BOTINA,COURO,C/CAD,N°46,HSE-19-0131-EDGO;UN;EPI/EPC;850377.jpg
850378;TOUCA PROT BALACLAVA/2OR MALHA CRU TAM U;UN;EPI/EPC;850378.jpg
850386;HASTE ATERRAMENTO GALVANIZADA, DED-1944;PC;FERRAGEM ESPECIAL;850386.jpg
850387;HASTE ATERRAMENTO COBREADA, DED-1945 R.3;PC;FERRAGEM;850387.jpg
850388;ETIQUETA IDENTIFICADORA N°0,DED-1862I1R2;PC;MATERIAL GERAL;850388.jpg
850389;ETIQUETA IDENTIFICADORA N°1,DED-1862I2R2;PC;MATERIAL GERAL;850389.jpg
850390;ETIQUETA IDENTIFICADORA N°2,PM-1862I3R3;PC;MATERIAL GERAL;850390.jpg
850391;ETIQUETA IDENTIFICADORA N°3,DED-1862I4R2;PC;MATERIAL GERAL;850391.jpg
850392;ETIQUETA IDENTIFICADORA N°4,DED-1862I5R2;PC;MATERIAL GERAL;850392.jpg
850393;ETIQUETA IDENTIFICADORA N°5,DED-1862I6R2;PC;MATERIAL GERAL;850393.jpg
850394;ETIQUETA IDENTIFICADORA N°6,DED-1862I7R2;PC;MATERIAL GERAL;850394.jpg
850395;ETIQUETA IDENTIFICADORA N°7,DED-1862I8R2;PC;MATERIAL GERAL;850395.jpg
850396;ETIQUETA IDENTIFICADORA N°8,DED-1862I9R2;PC;MATERIAL GERAL;850396.jpg
850397;ETIQUETA IDENTIFICADORA N°9,DED1862I10R2;PC;MATERIAL GERAL;850397.jpg
850412;SELO,SEGURTIPO II CINZA PM1992 I7 R7;PC;MATERIAL DE SEGURANÇA;850412.jpg
850414;SELO-SEGUR-TIPO II- VERDE- PM1992 I9 R6;PC;MATERIAL DE SEGURANÇA;850414.jpg
850415;PROTETOR FACIAL INCOLOR RISCO ELÉTRICO;PC;EPI/EPC;850415.jpg
850444;TRAVA-QUEDA,P/CORDAS,TRAB ALT,HSE-19-128;UN;EPI/EPC;850444.jpg
850445;PICARETA,SEM CABO,MARCA CLUCH;UN;FERRAMENTAS;850445.jpg
850453;"LUVA SEG AT BORR,9,0"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850453.jpg
850454;"LUVA SEG AT BORR,9,5"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850454.jpg
850455;"LUVA SEG AT BOR,10"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850455.jpg
850459;CARNEIRA, REGULAVEL, P/CAPACETE V-G;UN;EPI/EPC;850459.jpg
850463;BOLSA, GUARDA-LUVAS ISOLANTE LONA I;UN;FERRAMENTAS;850463.jpg
850465;BALDE, LONA FIO 10 IMPERMEAVEL ALT;UN;FERRAMENTAS;850465.jpg
850466;BOTINA,COURO,C/CAD,N°37,HSE-19-0131-EDGO;PAR;EPI/EPC;850466.jpg
850467;BOTINA,COURO,C/CAD,N°38,HSE-19-0131-EDGO;PAR;EPI/EPC;850467.jpg
850468;BOTINA,COURO,C/CAD,N°39,HSE-19-0131-EDGO;PAR;EPI/EPC;850468.jpg
850469;BOTINA,COURO,C/CAD,N°40,HSE-19-0131-EDGO;PAR;EPI/EPC;850469.jpg
850470;BOTINA,COURO,C/CAD N°42,HSE-19-0131-EDGO;PAR;EPI/EPC;850470.jpg
850471;BOTINA,COURO,C/CAD,N°43,HSE-19-0131-EDGO;PAR;EPI/EPC;850471.jpg
850472;CONE, SINALIZACAO, PVC FLEXIVEL LAR;UN;EPI/EPC;850472.jpg
850473;PRENDEDOR, PARA UTILIZ EM COBERTURA;UN;EPI/EPC;850473.jpg
850474;"LUVA ISOL. BORR.,10"",CL0, 1KV, ET-HS-216";PAR;EPI/EPC;850474.jpg
850476;"LUVA ISOL. BORR.,9"", CL0, 1KV, ET-HS-216";UN;EPI/EPC;850476.jpg
850478;"LUVA ISOL. BORR.,10,5"",CL0,1KV,ET-HS-216";UN;EPI/EPC;850478.jpg
850485;PLACA, SINALIZACAO, FIBRA DE VIDRO,;UN;EPI/EPC;850485.jpg
850487;CONE,SINALIZACAO,BORRAC,LJ/BR REFL,750MM;UN;EPI/EPC;850487.jpg
850488;LUVA,PROTECAO COBERTURA,TAM. P;PAR;EPI/EPC;850488.jpg
850490;LUVA,PROTECAO COBERTURA,TAM. G;PAR;EPI/EPC;850490.jpg
850491;"LUVA ISOL.BORR,10"" CL4 36KV,ET-HS-216";UN;EPI/EPC;850491.jpg
850492;BOLSA, PARA FERRAMENTAS, LONA VERDE;UN;FERRAMENTAS;850492.jpg
850497;LUVA,PROTECAO COBERTURA,TAM. M;PAR;EPI/EPC;850497.jpg
850498;BOTINA,COURO,C/CAD,N°44,HSE-19-0131-EDGO;PAR;EPI/EPC;850498.jpg
850502;"LUVA SEG AT BOR,10,5"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850502.jpg
850508;"LUVA ISOL.BORR,12"" CL4 36KV,ET-HS-216";UN;EPI/EPC;850508.jpg
850509;"LUVA SEG AT BOR,9,0"" CL4 36KV,HSE20-216";PAR;EPI/EPC;850509.jpg
850510;"LUVA SEG AT BOR,9,5"" CL4 36KV,HSE20-216";PAR;EPI/EPC;850510.jpg
850511;MACACAO, SEG. APICULTOR,TAM. G;CJT;EPI/EPC;850511.jpg
850514;ATERRAMENTO RAPIDO, REDE SECUNDARIA FP;PC;FERRAMENTAS;850514.jpg
850516;LONA,PLAST 2X2,EQ/FERR SOLO,LA/PR,HSE-19-128;M;EPI/EPC;850516.jpg
850521;CORDA, SEGURANCA ESTATICA, POLIAMID;M;FERRAMENTAS;850521.jpg
850522;MOSQUETAO,CINT.PQDT,PERA,3TRAV,ET-HS-128;UN;FERRAMENTAS;850522.jpg
850523;TALABARTE,SEG,POSICIONAMENTO,HSE-19-128;UN;EPI/EPC;850523.jpg
850525;CONJ,TRAB ALTURA,P/POSTES,N:1,HSE-19-128;CJT;EPI/EPC;850525.jpg
850527;CONJ,TRAB ALTURA,P/POSTES,N:2,HSE-19-128;CJT;EPI/EPC;850527.jpg
850528;"LUVA ISOL.BORR,11"" CL4 36KV,ET-HS-216";UN;EPI/EPC;850528.jpg
850532;FITA, SINALIZACAO AREA, REFLETIVA 5;PC;EPI/EPC;850532.jpg
850533;MANGA ISOLANTE CLASSE 4 - 40KV;PAR;EPI/EPC;850533.jpg
850537;"LUVA ISOL. BORR.,9,5"",CL0,1KV, ET-HS-216";UN;EPI/EPC;850537.jpg
850541;"LUVA SEG AT BOR,11"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850541.jpg
850542;LUVA, ISOLANTE, BORRACHA CL 1-AT US;PAR;EPI/EPC;850542.jpg
850543;MANGA ISOLANTE DE BORRACHA CLASSE 2;UN;EPI/EPC;850543.jpg
850545;MOSQUETAO,CINTURAO PQDT,TIPO D,ET-HS-128;PC;EPI/EPC;850545.jpg
850546;MOSQUETAO,CINT.PQDT,PERA,3TRAV,ET-HS-128;EA;FERRAMENTAS;850546.jpg
850547;GANCHO,P/CARRETILHA DUPLA ACAO,ET-HS-128;PC;EPI/EPC;850547.jpg
850548;FITA,ANCORAGEM,TRANSPOSIC,1,5M,ET-HS-128;UN;EPI/EPC;850548.jpg
850549;FITA,ANCORAGEM,TRANSPOSIC,1,2M,ET-HS-128;UN;EPI/EPC;850549.jpg
850550;FITA,ANCORAGEM,ABSOR,1,2M,25KN,ET-HS-128;UN;EPI/EPC;850550.jpg
850551;FITA,ANCORAG,ANEL C/OLHAL,2,0M,ET-HS-128;UN;EPI/EPC;850551.jpg
850552;FITA,ANCORAG,ANEL C/OLHAL,1,5M,ET-HS-128;UN;EPI/EPC;850552.jpg
850553;DISPOSITIVO,ANCORAGEM,FECH,PEQ,ET-HS-128;EA;FERRAMENTAS;850553.jpg
850554;DISPOSITIVO,ANCORAG.FECH,MÉDIO,ET-HS-128;EA;FERRAMENTAS;850554.jpg
850557;CORDA,P/CARRETIL,25M,12MM,ANEL,ET-HS-128;UN;EPI/EPC;850557.jpg
850559;CINTURAO,SEG,PQDT,LINHAVIVA,N2,ET-HS-128;PC;EPI/EPC;850559.jpg
850560;CINTURAO,SEG,PQDT,LINHAVIVA,N1,ET-HS-128;PC;EPI/EPC;850560.jpg
850561;CINTURAO,SEG TIP PARA-QUED,N1, ET-HS-128;PC;EPI/EPC;850561.jpg
850562;CARRETILHA,DUPLA ACAO,C/ CORDA,ET-HS-128;PC;EPI/EPC;850562.jpg
850563;AGULHÃO P/ ANCOR.LINHA DE VIDA,ET-HS-128;PC;EPI/EPC;850563.jpg
850565;LUVA DE TATO, TAMANHO M, 6 KGF,ET-HS-218;PAR;EPI/EPC;850565.jpg
850566;LUVA DE SUEDINE,SEM COST,TAM.G,ET-HS-218;PAR;EPI/EPC;850566.jpg
850567;LUVA DE TATO, TAMANHO P, 6 KGF,ET-HS-218;PR;PADRÃO;850567.jpg
850568;LUVA DE SUEDINE,SEM COST,TAM.M,ET-HS-218;PAR;EPI/EPC;850568.jpg
850602;ATERRAMENTO,RAPID,RD COMPACT,HSE-19-0189;CJT;FERRAMENTAS;850602.jpg
850603;ATERRAMENTO,RAPID,RD PR TRIF,HSE-19-0189;CJT;FERRAMENTAS;850603.jpg
850611;HASTE ATERRAMENTO-ACO CU-5/8POL-PM1945I2;PC;FERRAGEM;850611.jpg
850632;BOTA SEG. DE COURO SOLADO PU PRETA - 35 SEM;PAR;EPI/EPC;850632.jpg
850634;AVISO DE RISCO ELETRICODQN-2155 R2;PC;MATERIAL GERAL;850634.jpg
850635;AVISO DE PERIGO DE VIDA ;PC;MATERIAL GERAL;850635.jpg
850638;CINTA,ANCORAGEMPOLIESTER 550MMEMS34;UN;FERRAMENTAS;850638.jpg
850639;CINTA,ANCORAGEMPOLIESTER2000MMEMS34;UN;EPI/EPC;850639.jpg
850640;CINTA,ANCORAGEMPOLIESTER1500MMEMS34;UN;FERRAMENTAS;850640.jpg
850646;BANDEIROLA SINAL.VINIL VERMELHA C/ BOTÃO;UN;FERRAMENTAS;850646.jpg
850659;DESCENSOR CORD BLOC ALUM 9-11MM 150KGF;UN;DIVERSOS;850659.jpg
850675;SERROTE, PARA MADEIRA, 600 MM-24 PO;UN;FERRAMENTAS;850675.jpg
850676;LONA,PLASTICA,PARA ACONDICIONAMENTO DE E;UN;FERRAMENTAS;850676.jpg
850681;DETECTOR TENSAO C/SINAL SON/LUM 1000VAC;UN;FERRAMENTAS;850681.jpg
850682;FITA SINALIZAÇÃO 220.15.0;M;MATERIAL GERAL;850682.jpg
850684;SERRA, PODAR GALHOS LINHA VIVA, C/E;UN;FERRAMENTAS;850684.jpg
850685;BOTINA,COURO,C/CAD,N°41,HSE-19-0131-EDGO;PAR;EPI/EPC;850685.jpg
850687;BOTINA,COURO,C/CAD,N°36,HSE-19-0131-EDGO;UN;EPI/EPC;850687.jpg
850696;CINTURAO,SEG TIP PARA-QUED,N2,HSE-19-128;UN;EPI/EPC;850696.jpg
850697;CONJUNTO,EQUIP. RESGATE AEREO,HSE-19-128;CJT;EPI/EPC;850697.jpg
850699;PERNEIRA, SEGURANCA, P/USO AREAS RU;PAR;EPI/EPC;850699.jpg
850700;CORDA,SEMIEST,30M,11MM,LARANJA,ET-HS-128;M;FERRAMENTAS;850700.jpg
850703;"LUVA SEG AT BORR,8,0"" CL2 17KV,HSE20-216";PAR;EPI/EPC;850703.jpg
850714;CONJ ATERRAMENTO PARA VEÍCULO;UN;FERRAMENTAS;850714.jpg
850716;COBERTURA,ISOL,FLEX,17KV CL 2;UN;FERRAMENTAS;850716.jpg
850723;SUPER CONE, SINALIZAÇÃO VIÁRIA;UN;EPI/EPC;850723.jpg
850724;SENSOR FADIGA MOTORISTA I-VUE D10 TENS;CDA;FERRAMENTAS;850724.jpg
850725;GARRA WALL;UN;FERRAMENTAS;850725.jpg
850726;GANCHO PARA BOLSA DE FERRAMENTA TIPO CAN;CDA;FERRAMENTAS;850726.jpg
850732;Lençol de borracha isolante de 15kv inte;UN;FERRAMENTAS;850732.jpg
850734;"PLACA DE SINALIZAÇÃO ""ATENÇÃO - HOMENS T";UN;EPI/EPC;850734.jpg
850737;BOTINA,COURO,C/CAD,N°46;PAR;EPI/EPC;850737.jpg
